age,annual_income,credit_score,employment_years,loan_amount,dti_ratio,num_credit_lines,previous_default,loan_purpose,home_ownership,approved
51,64403,696,18,41675,0.14,12,0,business,mortgage,1
47,28754,679,21,35366,0.43,5,0,other,mortgage,1
25,53369,816,3,4851,0.14,12,0,medical,mortgage,1
45,60842,600,16,28048,0.42,7,0,business,rent,1
23,66714,674,6,8582,0.25,10,0,home_improvement,mortgage,1
53,32129,554,1,44777,0.42,11,0,debt_consolidation,own,0
24,89922,709,11,41591,0.76,2,0,medical,mortgage,1
45,45077,590,4,5607,0.27,9,0,education,rent,1
40,20000,657,15,6507,0.8,2,0,medical,rent,1
54,57274,650,7,6934,0.22,2,0,home_improvement,mortgage,1
46,60859,702,22,42971,0.21,5,0,business,mortgage,1
25,64014,635,26,22952,0.46,14,1,business,rent,0
55,94053,632,27,5659,0.68,8,1,education,own,0
48,54088,794,7,5398,0.61,6,0,debt_consolidation,rent,1
49,57009,702,12,7242,0.59,12,1,business,rent,0
29,32420,635,25,29620,0.26,9,0,other,rent,1
58,80513,659,13,26905,0.07,6,1,education,rent,0
26,64607,811,10,11796,0.17,5,0,business,own,1
39,49499,661,5,48145,0.31,1,0,other,rent,0
64,20000,624,15,40379,0.78,8,0,medical,rent,0
31,96110,625,22,48543,0.74,3,1,education,mortgage,0
22,29308,636,24,40480,0.2,12,0,education,rent,0
64,45218,632,21,38275,0.59,13,0,education,mortgage,0
64,68958,577,24,14937,0.48,2,1,business,mortgage,0
29,30086,590,14,32531,0.09,7,0,education,rent,1
41,22662,613,15,20569,0.33,11,1,medical,rent,0
44,20000,727,12,13343,0.41,2,0,debt_consolidation,own,1
54,78024,649,11,47803,0.55,14,0,debt_consolidation,own,0
42,46370,663,17,12533,0.27,1,0,home_improvement,own,1
23,133181,781,28,32132,0.75,11,0,medical,own,1
32,35141,783,17,32356,0.39,13,0,medical,mortgage,0
48,36963,657,13,16438,0.24,2,1,education,rent,0
50,45865,629,1,27366,0.29,6,0,home_improvement,mortgage,0
46,66078,610,21,14968,0.61,2,0,other,rent,1
41,48244,735,1,18490,0.53,1,0,other,rent,1
48,75308,663,2,20173,0.61,1,0,medical,rent,1
46,35535,649,28,11376,0.27,14,1,medical,own,0
53,25460,614,23,26114,0.3,4,0,medical,mortgage,1
41,20000,618,7,22168,0.35,8,0,business,rent,0
55,20000,705,10,1718,0.19,6,0,medical,rent,1
54,47048,574,11,40844,0.57,4,0,other,rent,0
61,52475,759,3,37763,0.3,6,1,business,rent,0
38,44214,637,8,1305,0.29,6,0,other,mortgage,1
31,91085,668,23,22814,0.25,9,1,medical,mortgage,1
43,90700,573,16,42347,0.39,4,1,other,mortgage,0
42,51629,679,23,42684,0.63,6,0,debt_consolidation,own,1
37,20000,653,15,31711,0.68,10,1,business,own,0
25,45832,675,16,15177,0.65,1,0,business,rent,1
64,45004,797,14,46970,0.52,7,0,education,mortgage,1
31,43571,694,19,25570,0.26,7,0,medical,own,1
50,42557,616,25,36364,0.6,11,1,home_improvement,mortgage,0
35,43663,623,21,48609,0.08,1,0,home_improvement,mortgage,1
47,50336,727,6,19819,0.65,8,1,home_improvement,mortgage,0
55,44111,783,9,32391,0.64,14,0,home_improvement,rent,0
53,65208,702,28,16788,0.55,5,0,debt_consolidation,rent,1
40,69009,735,3,49651,0.12,13,0,home_improvement,mortgage,0
36,37233,728,23,10896,0.8,9,0,other,mortgage,1
54,91776,793,23,21559,0.62,8,0,education,mortgage,1
22,35498,524,13,24565,0.6,3,1,home_improvement,rent,0
55,20000,733,13,21926,0.1,1,0,education,mortgage,1
60,69519,758,13,14376,0.35,3,1,business,own,1
48,39564,572,24,22875,0.11,14,1,other,own,0
59,68032,609,13,48606,0.32,2,0,medical,mortgage,0
26,20000,611,21,13857,0.48,2,0,home_improvement,rent,1
29,94811,621,19,2283,0.71,11,1,education,mortgage,0
40,76807,641,17,15920,0.26,4,0,other,own,1
21,22488,699,14,1247,0.52,2,0,education,own,1
28,23030,749,22,31846,0.17,8,0,medical,rent,1
43,101806,766,25,7642,0.32,5,1,business,own,1
23,41565,612,18,18365,0.76,1,0,home_improvement,own,0
24,39145,612,26,38131,0.61,6,0,education,own,0
45,20000,785,12,47719,0.46,12,0,home_improvement,mortgage,0
58,51230,731,11,18949,0.24,7,0,other,rent,1
35,54307,686,18,34503,0.33,13,0,debt_consolidation,mortgage,0
41,77887,717,18,11851,0.17,1,1,education,own,1
55,25023,677,19,15406,0.32,13,0,business,mortgage,0
34,21992,721,1,15928,0.16,12,0,other,rent,0
56,71274,653,28,17832,0.65,3,0,medical,rent,1
32,85168,701,28,8534,0.11,9,0,education,mortgage,1
37,20721,559,20,2835,0.19,13,0,debt_consolidation,rent,1
59,87037,624,2,5715,0.57,14,0,medical,mortgage,0
29,60938,625,9,34381,0.73,7,0,business,rent,0
55,87295,650,4,23618,0.77,14,0,home_improvement,mortgage,0
33,58244,605,11,1876,0.68,13,0,home_improvement,own,0
35,20000,637,28,44535,0.21,12,0,education,own,0
38,56200,558,6,10325,0.26,4,0,medical,rent,1
53,86503,723,8,30446,0.7,6,0,debt_consolidation,rent,1
26,37656,673,1,34439,0.72,6,0,debt_consolidation,rent,0
47,50300,543,24,2630,0.53,12,0,business,own,0
43,55596,613,9,34128,0.29,3,0,other,own,1
47,20000,706,5,15713,0.22,2,0,medical,mortgage,1
54,101783,636,11,11584,0.69,5,0,medical,mortgage,1
58,37465,624,5,4901,0.2,8,0,home_improvement,own,1
34,72643,674,26,48558,0.55,3,0,business,rent,1
56,57832,707,2,17450,0.78,5,0,business,rent,0
28,91440,565,29,28610,0.58,14,0,other,mortgage,0
55,70151,724,9,23061,0.24,3,0,business,rent,1
39,54126,615,28,16314,0.26,14,0,medical,mortgage,1
50,37662,678,8,3090,0.12,7,0,home_improvement,rent,1
34,79946,677,19,27852,0.56,6,0,business,rent,1
40,20000,637,4,23454,0.44,6,0,home_improvement,own,0
45,76147,598,2,12707,0.2,1,1,other,own,0
60,32523,657,4,32567,0.22,2,0,business,own,1
44,91307,810,7,34823,0.06,6,0,medical,mortgage,1
34,64032,571,7,33007,0.78,8,0,home_improvement,rent,0
46,76103,815,13,40024,0.67,5,0,education,rent,1
58,62049,659,23,15141,0.35,12,0,other,mortgage,1
43,20000,682,21,13746,0.76,2,0,business,own,1
42,38481,593,30,4347,0.56,5,0,medical,rent,1
39,76809,618,30,10361,0.61,9,0,home_improvement,mortgage,1
23,64166,639,16,47436,0.56,6,0,debt_consolidation,mortgage,0
62,89524,596,10,5101,0.62,13,0,medical,rent,0
39,70081,663,25,41275,0.18,13,0,medical,mortgage,0
29,35832,647,15,49095,0.47,5,1,debt_consolidation,own,0
48,40098,828,27,42453,0.69,10,0,debt_consolidation,rent,1
40,62572,586,5,36947,0.06,6,0,education,own,1
65,20000,688,27,33668,0.14,13,0,education,own,0
27,101836,699,10,45803,0.23,12,1,education,mortgage,0
34,71043,594,9,30610,0.27,14,0,medical,mortgage,0
29,90675,734,22,18747,0.19,11,0,medical,rent,1
39,20484,648,29,16009,0.52,12,0,medical,rent,0
34,91114,480,8,24651,0.27,9,0,education,mortgage,1
58,115787,732,27,45358,0.17,7,0,home_improvement,mortgage,1
56,26978,590,23,2056,0.73,10,0,medical,rent,1
60,79285,596,26,33910,0.57,3,0,medical,rent,1
37,60027,735,27,12507,0.23,10,0,medical,mortgage,1
50,21389,652,23,22215,0.32,10,0,education,mortgage,0
29,72322,753,14,28349,0.61,5,0,business,rent,1
53,80840,776,6,31375,0.64,4,0,education,mortgage,1
45,44971,628,17,11076,0.18,11,0,business,rent,1
34,89147,743,0,46005,0.75,5,0,education,rent,0
31,20000,619,14,36249,0.64,8,0,home_improvement,rent,0
55,22631,850,1,11082,0.69,11,0,home_improvement,own,1
61,63414,624,30,41664,0.16,14,0,medical,mortgage,0
34,60634,762,21,20509,0.16,6,0,education,own,1
50,42085,747,28,8050,0.28,4,0,business,rent,1
61,80239,705,1,39779,0.1,5,0,business,mortgage,1
24,73272,626,9,49098,0.12,11,1,home_improvement,rent,0
24,81453,667,19,12414,0.16,7,1,medical,mortgage,1
48,56921,507,14,37918,0.58,14,0,business,mortgage,0
28,75064,697,9,16876,0.07,8,0,education,rent,1
22,48858,707,18,8004,0.11,5,0,medical,rent,1
61,111345,690,21,10198,0.76,2,0,other,mortgage,1
42,39686,442,27,28766,0.11,6,0,education,own,0
61,112632,578,27,34988,0.45,9,0,education,rent,1
36,60872,620,12,38429,0.53,3,0,home_improvement,mortgage,1
49,25612,703,29,38634,0.77,7,0,education,rent,1
50,94201,703,23,2797,0.72,8,0,debt_consolidation,rent,1
32,63147,666,10,39742,0.38,6,0,medical,mortgage,1
55,81278,730,21,14165,0.76,12,0,debt_consolidation,mortgage,1
31,90596,597,1,20255,0.37,3,0,education,rent,1
41,68448,728,20,40773,0.55,1,1,education,rent,0
41,45193,717,26,5612,0.24,3,0,home_improvement,own,1
25,84392,710,12,26280,0.53,11,0,home_improvement,mortgage,1
40,60018,665,21,43633,0.45,6,1,other,mortgage,0
57,77146,826,24,32528,0.51,11,0,home_improvement,own,1
23,20000,719,21,45659,0.56,4,1,other,mortgage,0
64,71174,602,25,11283,0.18,1,1,home_improvement,rent,1
53,44035,699,20,5953,0.28,6,0,other,mortgage,1
29,101332,740,0,21698,0.6,1,0,business,rent,1
29,75577,632,25,40819,0.17,12,0,home_improvement,mortgage,0
24,65996,767,4,46313,0.31,8,0,education,mortgage,1
55,72157,710,20,23016,0.55,3,1,other,mortgage,0
37,35038,492,21,14248,0.75,3,0,education,mortgage,0
54,100581,703,6,18276,0.11,14,1,other,mortgage,0
44,109784,647,12,32008,0.44,1,0,medical,mortgage,1
52,69822,722,12,33213,0.11,3,1,other,mortgage,0
21,99760,755,19,18355,0.33,7,0,debt_consolidation,mortgage,1
28,45771,695,22,17486,0.18,10,0,other,mortgage,1
65,40072,813,20,16139,0.54,8,0,other,rent,1
43,61023,665,5,49276,0.62,11,0,business,own,0
60,70873,729,19,22529,0.24,8,0,business,rent,1
32,50150,744,11,37014,0.58,3,0,medical,own,1
32,73444,672,7,21096,0.39,5,0,medical,mortgage,1
35,67659,742,8,31117,0.26,1,0,home_improvement,rent,1
61,35042,632,17,47733,0.44,9,0,medical,rent,0
39,72969,646,27,4417,0.33,8,0,business,rent,1
46,81588,575,10,7445,0.22,10,0,debt_consolidation,rent,1
49,64286,699,19,6417,0.62,2,0,other,own,1
42,88816,706,10,16494,0.65,10,1,debt_consolidation,mortgage,0
60,29564,774,23,47134,0.65,1,0,business,mortgage,1
41,71698,743,23,14302,0.34,13,0,home_improvement,rent,1
58,30742,657,14,37427,0.18,13,0,debt_consolidation,rent,0
40,32147,585,8,41274,0.68,4,0,other,mortgage,0
49,44226,714,2,33098,0.3,9,0,other,mortgage,0
24,36448,768,16,29803,0.61,12,0,debt_consolidation,own,0
27,46300,740,24,30164,0.66,8,0,home_improvement,rent,1
48,54646,766,16,39441,0.63,3,0,debt_consolidation,rent,1
48,80928,663,2,35925,0.34,10,0,education,rent,0
24,51971,642,18,34563,0.75,12,0,business,own,0
42,20359,621,8,12389,0.55,6,0,debt_consolidation,mortgage,0
32,88501,675,30,45327,0.48,12,0,debt_consolidation,mortgage,0
65,39072,673,16,14490,0.57,9,0,home_improvement,own,1
23,58531,696,22,7044,0.08,10,0,debt_consolidation,mortgage,1
42,71163,669,17,42769,0.34,8,0,home_improvement,mortgage,1
64,64990,669,22,28509,0.71,10,0,business,mortgage,1
22,87354,617,30,28844,0.17,5,0,education,mortgage,1
44,71975,755,14,22604,0.36,12,0,medical,mortgage,1
54,38467,686,0,28560,0.35,13,0,business,rent,0
47,114464,666,28,1572,0.32,12,0,debt_consolidation,rent,1
61,64858,620,25,2206,0.47,9,0,education,mortgage,1
21,56316,573,9,14096,0.8,9,0,medical,own,0
28,84098,784,7,30550,0.24,3,0,medical,mortgage,1
43,66236,724,9,36228,0.58,12,0,other,mortgage,0
58,69980,550,28,21389,0.62,8,0,other,rent,1
26,122304,741,25,38693,0.49,4,0,debt_consolidation,own,1
42,53121,753,1,19997,0.12,10,1,other,own,0
45,52055,689,18,35483,0.48,7,0,medical,rent,1
38,62914,807,13,48207,0.77,10,0,medical,rent,0
37,86787,697,7,22629,0.31,8,0,business,own,1
32,22336,566,18,35337,0.53,7,1,other,rent,0
26,20000,709,0,18060,0.77,5,1,other,rent,0
46,45322,699,15,47000,0.65,11,0,business,rent,0
47,20000,631,24,43793,0.57,1,0,medical,mortgage,1
28,49379,725,23,15605,0.78,12,1,home_improvement,mortgage,0
39,72562,546,14,36281,0.18,8,0,debt_consolidation,own,1
62,37731,759,19,42760,0.63,5,0,home_improvement,own,1
21,24329,609,23,10333,0.36,3,1,home_improvement,mortgage,0
49,61733,601,29,49993,0.32,2,0,medical,rent,1
65,81563,670,4,30787,0.44,3,0,debt_consolidation,rent,1
55,20000,714,2,14923,0.08,13,0,home_improvement,rent,0
60,80505,693,16,35799,0.28,9,0,business,rent,1
34,80432,620,28,43070,0.17,2,0,business,rent,1
55,83852,639,9,5329,0.15,14,0,debt_consolidation,rent,1
65,90462,589,4,6322,0.3,10,0,home_improvement,rent,1
40,115050,662,10,34823,0.65,1,0,education,own,1
33,51097,766,5,32076,0.2,2,0,other,rent,1
58,62739,679,3,40875,0.45,13,0,education,mortgage,0
28,49589,748,6,39438,0.61,2,0,debt_consolidation,own,1
63,60049,796,18,46149,0.23,12,0,other,rent,1
40,98321,632,6,14833,0.74,11,1,debt_consolidation,mortgage,0
53,26374,665,13,19134,0.7,5,0,education,own,0
46,38473,850,16,8575,0.24,1,0,home_improvement,rent,1
59,94429,795,22,12363,0.79,13,1,home_improvement,rent,0
41,85500,546,16,23771,0.55,12,0,medical,mortgage,0
62,50921,710,12,29729,0.26,10,0,other,mortgage,1
63,81360,680,26,36780,0.56,8,0,debt_consolidation,own,1
61,68530,746,0,20812,0.55,2,0,home_improvement,rent,1
29,97506,620,1,45522,0.5,6,0,education,own,1
44,61862,612,17,23847,0.58,5,0,other,mortgage,1
57,85640,625,3,6138,0.25,2,0,education,mortgage,1
61,126050,634,12,25932,0.78,10,0,business,own,1
37,74952,745,0,22639,0.69,12,0,home_improvement,rent,0
44,61233,585,3,49966,0.61,1,0,medical,rent,0
41,78061,630,1,38159,0.07,6,0,medical,rent,1
59,50867,536,3,46580,0.49,14,0,other,mortgage,0
61,119699,760,15,47180,0.58,6,0,debt_consolidation,rent,1
59,64501,781,3,41090,0.69,3,0,business,own,1
33,53176,653,24,43577,0.76,13,1,other,mortgage,0
31,39107,656,8,27199,0.74,8,0,education,rent,0
39,87430,716,16,38992,0.35,9,0,education,mortgage,1
31,81679,797,20,27241,0.72,3,0,debt_consolidation,own,1
33,47566,712,22,8951,0.05,9,0,medical,own,1
65,74411,624,19,14837,0.31,8,0,medical,mortgage,1
21,22286,550,27,45159,0.14,5,0,education,mortgage,1
60,64624,590,20,13688,0.71,6,0,debt_consolidation,rent,1
64,71318,685,1,10787,0.75,12,0,other,mortgage,0
39,102683,627,2,35757,0.24,12,0,home_improvement,mortgage,0
32,40729,695,22,26104,0.33,12,0,other,mortgage,0
28,28041,635,25,3604,0.79,1,0,business,mortgage,1
28,37614,595,28,32269,0.47,5,0,medical,rent,1
65,26585,585,14,1063,0.42,10,0,other,rent,1
32,93416,804,6,13152,0.43,10,0,medical,mortgage,1
53,98715,751,3,20196,0.57,12,0,medical,rent,1
65,68005,818,11,44781,0.77,7,0,home_improvement,mortgage,1
46,90532,723,0,37795,0.32,1,0,home_improvement,rent,1
59,63348,645,16,15959,0.18,10,0,other,mortgage,1
48,57622,785,3,33869,0.19,9,0,business,own,1
25,51674,677,3,32280,0.07,13,0,medical,own,0
28,52240,697,21,28924,0.47,7,1,education,mortgage,0
45,21304,676,22,45258,0.75,4,1,medical,mortgage,0
47,66606,444,24,28467,0.58,11,0,business,rent,0
43,58991,808,8,17056,0.79,4,0,other,rent,1
50,78634,719,25,4135,0.73,11,0,business,mortgage,1
65,62338,706,27,18564,0.42,10,0,education,mortgage,1
43,55932,675,30,39277,0.41,7,0,home_improvement,rent,1
40,38220,693,27,28462,0.52,6,0,education,rent,1
38,61803,632,20,3728,0.13,3,0,business,rent,1
38,78455,729,9,8631,0.51,14,0,education,mortgage,1
22,31416,575,26,11884,0.4,9,0,medical,rent,1
24,62186,694,18,25974,0.53,6,1,business,rent,0
50,65826,724,18,36641,0.47,11,0,other,rent,0
53,42048,664,14,49259,0.28,2,0,home_improvement,mortgage,1
56,45303,709,21,37036,0.51,10,0,home_improvement,mortgage,0
38,65765,600,16,20078,0.32,12,0,education,rent,0
57,31664,602,6,11274,0.2,2,0,education,rent,1
39,68748,698,2,19851,0.56,1,0,education,own,1
48,37616,734,4,49526,0.28,11,0,other,rent,0
60,86571,530,15,4959,0.72,5,0,medical,rent,1
40,118445,721,22,24224,0.2,10,0,home_improvement,mortgage,1
53,38481,636,6,14894,0.5,6,0,business,mortgage,1
32,73355,664,15,27965,0.48,3,0,business,mortgage,1
35,41831,572,8,38616,0.2,4,0,home_improvement,own,0
61,86023,611,0,31558,0.38,5,0,other,rent,0
59,28368,757,2,44945,0.56,4,0,education,mortgage,1
22,72014,682,24,16690,0.29,9,0,debt_consolidation,rent,1
49,38175,649,7,34447,0.14,12,0,education,rent,0
61,54825,670,17,18131,0.51,3,0,other,rent,1
30,34224,719,23,28429,0.22,5,1,home_improvement,mortgage,0
22,80558,715,23,18705,0.56,7,0,medical,mortgage,1
31,39075,673,17,49710,0.68,12,0,education,rent,0
33,73799,767,23,23246,0.14,12,0,business,rent,1
30,51397,757,18,46110,0.38,7,0,medical,mortgage,1
34,57138,713,6,5789,0.38,14,0,home_improvement,mortgage,1
38,63693,684,28,1533,0.52,6,0,debt_consolidation,mortgage,1
29,40954,732,24,29776,0.3,9,1,education,rent,0
59,65259,705,19,49302,0.36,7,0,medical,own,1
48,98258,764,30,19725,0.06,11,0,medical,mortgage,1
23,40547,751,26,7694,0.14,4,0,business,mortgage,1
40,89295,598,5,6006,0.48,11,1,education,rent,0
26,97452,593,24,27998,0.21,10,0,debt_consolidation,own,1
47,39596,623,26,38313,0.16,9,1,medical,rent,0
22,23623,758,10,43428,0.29,6,1,business,own,0
49,67549,553,4,31087,0.17,1,1,education,rent,0
58,46314,711,11,38675,0.09,9,1,education,mortgage,0
23,106715,709,0,25362,0.26,11,1,debt_consolidation,rent,0
36,60870,773,18,5485,0.17,7,0,business,own,1
50,39945,694,10,2235,0.65,6,0,debt_consolidation,own,1
60,31321,572,14,44674,0.1,6,0,medical,mortgage,1
22,87247,603,24,43668,0.61,4,0,other,mortgage,1
37,45720,585,15,49662,0.34,4,0,home_improvement,rent,0
61,61095,636,2,32983,0.56,11,1,home_improvement,rent,0
32,83895,665,10,25039,0.09,3,0,debt_consolidation,own,1
55,47893,586,10,31416,0.74,8,0,debt_consolidation,own,0
63,58851,797,9,2145,0.63,8,0,other,rent,1
21,59585,573,1,24804,0.16,2,0,other,mortgage,1
65,77083,787,19,48244,0.21,5,0,other,rent,1
35,74768,774,4,2475,0.53,13,0,other,mortgage,1
46,54497,751,22,11047,0.74,9,1,home_improvement,rent,0
57,61591,624,22,13156,0.38,12,0,medical,rent,1
41,50705,707,24,31421,0.41,14,0,other,rent,0
51,23059,577,28,28955,0.23,9,0,other,own,1
45,66440,752,7,23063,0.34,7,1,debt_consolidation,rent,0
43,107304,674,12,49444,0.26,14,0,other,mortgage,0
44,37907,647,14,22799,0.31,4,0,medical,rent,1
58,40674,582,1,22322,0.07,4,0,medical,rent,1
48,38231,481,11,35372,0.08,10,0,business,mortgage,0
41,78114,596,23,15932,0.56,11,0,medical,mortgage,1
63,71212,769,7,47361,0.56,7,0,other,mortgage,1
38,56036,647,20,45239,0.3,3,1,education,mortgage,0
56,37049,666,30,38815,0.71,3,0,other,rent,1
55,62309,732,28,43964,0.25,5,0,home_improvement,rent,1
65,20884,824,18,41943,0.35,11,1,home_improvement,rent,0
29,63585,786,24,25003,0.6,13,0,debt_consolidation,mortgage,0
58,81788,602,27,23501,0.61,6,0,debt_consolidation,own,1
50,28720,524,22,32092,0.7,8,0,business,rent,0
64,21687,850,0,15983,0.07,1,0,other,rent,1
54,99485,850,7,30768,0.19,7,0,business,rent,1
52,44706,695,9,35604,0.53,8,0,education,rent,1
23,88398,578,12,23288,0.3,5,0,debt_consolidation,own,1
23,56150,757,4,47760,0.08,12,1,home_improvement,rent,0
48,55951,671,21,7476,0.49,10,0,education,rent,1
64,70960,670,8,49837,0.34,2,0,debt_consolidation,rent,1
35,37900,751,9,33602,0.32,4,0,education,own,1
61,63312,706,30,43084,0.25,6,0,other,mortgage,1
43,50462,585,13,10962,0.05,9,0,medical,own,1
60,26987,654,23,29439,0.19,2,0,medical,mortgage,1
31,68437,732,29,4400,0.41,4,0,education,rent,1
52,53417,720,10,25440,0.26,10,0,debt_consolidation,rent,1
56,56074,700,13,47697,0.71,5,1,medical,mortgage,0
53,29745,754,29,25610,0.16,14,0,medical,rent,1
44,99785,651,2,30575,0.71,8,1,education,own,0
59,81917,694,28,20728,0.35,8,0,medical,mortgage,1
54,84103,409,20,30067,0.26,2,0,other,own,1
48,52363,644,15,25303,0.28,6,0,home_improvement,rent,1
57,20000,741,19,46262,0.3,6,1,medical,mortgage,0
27,108822,648,29,43740,0.43,13,0,other,rent,0
24,58472,642,16,2628,0.32,14,0,education,mortgage,1
57,41280,596,4,40532,0.54,5,0,medical,rent,0
21,70420,760,25,10521,0.37,8,0,medical,own,1
21,89178,723,6,39513,0.55,10,1,business,own,0
40,59423,746,16,43519,0.5,2,0,education,own,1
39,91964,541,19,26380,0.23,14,0,education,mortgage,0
49,87074,667,21,29923,0.66,13,0,other,mortgage,0
30,33090,657,10,35058,0.65,2,0,business,rent,0
38,43155,657,11,29880,0.79,14,1,business,mortgage,0
48,83938,630,24,19970,0.18,7,0,other,rent,1
55,20000,652,26,39891,0.69,9,0,home_improvement,rent,0
63,56263,747,23,5930,0.7,3,0,medical,mortgage,1
51,24229,526,1,36318,0.53,7,0,debt_consolidation,own,0
47,48086,822,26,42539,0.43,3,0,debt_consolidation,rent,1
31,52529,718,18,43897,0.77,12,0,business,own,0
58,51043,676,25,30843,0.78,6,0,education,rent,1
25,46193,752,28,33574,0.53,3,1,education,own,0
28,32571,563,4,40751,0.32,1,0,other,mortgage,0
54,117297,626,10,10857,0.66,6,0,home_improvement,mortgage,1
32,106686,670,22,24513,0.12,11,0,debt_consolidation,rent,1
58,30948,789,18,35898,0.27,3,0,other,rent,1
21,99552,676,27,24593,0.79,1,1,other,rent,1
51,50013,716,6,23683,0.66,5,0,education,rent,1
24,63229,632,20,37508,0.75,8,0,home_improvement,mortgage,0
65,58418,718,25,19884,0.5,8,0,home_improvement,mortgage,1
25,43506,814,21,6307,0.36,8,0,business,mortgage,1
50,84596,759,5,13904,0.78,3,0,debt_consolidation,mortgage,1
44,63147,673,10,40535,0.28,8,0,home_improvement,mortgage,1
23,48086,734,26,18881,0.62,4,0,home_improvement,rent,1
31,27385,726,13,30178,0.47,8,0,home_improvement,rent,1
65,37660,720,27,14582,0.22,3,0,debt_consolidation,rent,1
24,20000,768,3,36912,0.06,3,0,business,mortgage,1
46,60305,768,27,43911,0.34,1,0,medical,own,1
47,30083,669,7,43419,0.46,8,0,education,own,0
63,53360,731,8,9025,0.19,8,0,other,rent,1
47,94252,649,1,42614,0.36,9,0,other,mortgage,0
62,89982,606,24,44944,0.51,6,0,debt_consolidation,mortgage,1
26,59193,658,10,20188,0.59,12,0,debt_consolidation,rent,0
35,57822,673,27,8604,0.09,2,0,other,mortgage,1
50,106996,547,19,40907,0.55,1,1,debt_consolidation,rent,0
62,73018,748,21,49979,0.09,8,0,medical,mortgage,1
57,51804,458,29,28290,0.07,10,0,education,own,0
57,24349,850,6,41596,0.16,4,0,education,rent,1
62,69846,800,3,7203,0.54,11,0,home_improvement,own,1
57,80733,659,23,8871,0.09,14,0,other,rent,1
55,44208,680,28,15662,0.07,11,0,other,mortgage,1
43,67280,704,13,37782,0.14,7,1,other,mortgage,0
26,50910,632,25,12445,0.76,14,1,home_improvement,own,0
24,55399,695,23,12038,0.73,10,0,other,rent,1
38,20000,668,0,46840,0.11,12,0,business,mortgage,0
29,54455,672,23,46822,0.28,4,0,debt_consolidation,own,1
